DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-07,115.69,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-08,115.38,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-09,115.59,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-10,115.81,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2024-11,113.35,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2024-12,113.42,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-01,114.44,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-02,114.83,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-03,115.10,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-04,115.60,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-05,115.53,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-06,115.69,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-07,115.74,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-08,115.43,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-09,115.64,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Euro area – 20 countries (from 2023),2025-10,115.85,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2024-11,150.42,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2024-12,150.27,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-01,149.85,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-02,149.92,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-03,150.37,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-04,164.29,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-05,164.40,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-06,164.68,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-07,165.74,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-08,165.73,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-09,166.38,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Estonia,2025-10,166.47,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2024-11,113.41,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2024-12,113.62,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-01,113.60,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-02,113.67,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-03,113.08,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-04,113.30,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-05,113.37,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-06,113.58,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-07,113.58,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-08,113.67,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-09,113.71,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Greece,2025-10,114.17,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2024-11,109.05,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2024-12,109.16,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-01,109.52,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-02,109.73,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-03,110.13,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-04,110.56,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-05,110.71,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-06,110.89,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-07,111.03,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-08,111.03,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-09,111.14,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Spain,2025-10,111.31,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024-11,119.70,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024-12,119.86,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-01,120.98,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-02,121.50,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-03,121.87,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-04,122.14,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-05,122.21,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-06,122.42,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-07,122.49,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-08,122.50,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-09,122.78,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-10,123.02,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2024-11,119.07,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2024-12,119.22,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-01,120.33,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-02,120.86,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-03,121.23,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-04,121.49,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-05,121.56,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-06,121.77,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-07,121.83,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-08,121.85,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-09,122.13,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",European Union - 27 countries (from 2020),2025-10,122.37,,
