DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Estonia,2025-07,95.62,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Estonia,2025-08,96.58,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Estonia,2025-09,95.35,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Estonia,2025-10,95.33,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2024-11,100.32,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2024-12,100.42,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-01,100.56,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-02,101.03,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-03,101.11,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-04,101.17,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-05,101.35,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-06,101.60,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-07,101.59,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-08,101.49,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-09,101.41,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Greece,2025-10,101.10,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2024-11,103.49,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2024-12,103.47,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-01,106.57,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-02,107.29,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-03,107.23,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-04,107.42,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-05,107.25,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-06,107.26,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-07,105.36,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-08,105.46,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-09,105.39,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Spain,2025-10,105.39,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024-11,94.27,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024-12,94.03,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-01,94.59,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-02,94.69,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-03,94.74,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-04,94.50,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-05,93.97,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-06,94.10,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-07,93.81,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-08,94.03,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-09,94.32,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025-10,94.38,,
