DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2024-12,198.69,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-01,201.04,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-02,210.24,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-03,201.44,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-04,196.99,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-05,196.62,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-06,193.99,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-07,196.01,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-08,203.67,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-09,202.55,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Estonia,2025-10,204.34,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2024-11,117.97,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2024-12,119.17,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-01,119.82,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-02,120.91,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-03,120.95,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-04,117.80,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-05,119.92,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-06,121.47,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-07,123.61,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-08,123.81,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-09,121.07,,
ESTAT:TEICP040(1.0),19/11/25 11:00:00,Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Greece,2025-10,121.64,,
